id,timestamp
11,27
12,11
13,25
15,25
16,62
17,34
21,35
22,44
23,42
24,58
25,677
27,58
28,25
29,59
31,59
32,30
33,26
34,25
35,59
37,58
38,59
39,26
40,26
41,59
43,26
44,26
45,75
47,26
48,59
49,28
50,76
51,76
52,58
53,39
55,58
56,71
63,26
66,26
67,53
69,59
70,60
72,25
73,22
74,6
75,25
76,6
77,7
78,26
79,18
82,11
84,42
85,35
86,31
89,25
90,39
92,10
93,13
99,58
102,26
107,59
109,58
113,76
116,26
118,59
121,58
123,58
124,77
127,9
128,25
131,61
132,60
136,73
143,59
144,75
146,38
149,59
150,58
151,22
152,25
153,26
154,35
155,25
157,59
159,26
160,7
163,26
164,26
165,25
166,9
167,9
168,26
169,26
170,50
172,75
174,68
175,89
176,65
177,59
179,41
180,42
181,25
182,41
183,42
184,60
185,25
189,28
190,8
191,45
194,65
196,65
197,7
198,75
199,46
200,59
201,84
202,27
203,59
204,28
206,30
207,30
208,32
209,25
210,36
211,60
212,21
213,25
214,7
215,21
216,26
217,25
218,6
219,25
220,29
222,30
225,59
226,35
227,78
228,58
229,74
230,75
231,85
232,9
233,10
234,25
235,27
236,28
238,11
241,31
243,64
245,26
246,74
247,48
249,58
251,56
255,16
256,14
257,26
258,26
260,59
261,25
263,34
268,22
269,66
270,57
272,58
273,42
274,74
275,393
276,39
277,31
278,8
279,16
280,36
281,69
282,35
283,35
284,26
285,7
286,59
288,25
290,34
292,58
294,59
295,75
298,59
301,75
302,75
303,9
304,8
305,59
307,29
309,32
311,59
313,75
315,26
316,59
317,59
319,59
320,58
322,8
323,59
326,75
327,59
328,59
329,66
330,59
334,21
335,25
336,28
337,58
338,58
340,60
341,58
342,59
343,58
344,75
345,58
346,75
347,28
348,27
349,28
350,28
352,24
353,28
354,28
355,26
357,51
358,26
359,59
360,59
362,25
363,26
364,21
365,25
367,9
368,39
369,26
371,25
372,58
373,42
374,25
376,25
377,42
378,58
379,42
380,42
381,8
382,42
384,59
385,74
386,58
387,26
388,27
389,26
391,25
392,9
393,25
394,59
395,65
396,76
398,25
399,26
400,58
402,26
403,25
404,25
405,59
407,58
408,24
410,34
411,8
412,74
414,78
416,43
418,26
419,7
420,46
423,41
424,59
425,75
426,75
427,59
429,59
430,8
432,58
433,1835
435,6
437,42
439,41
441,58
445,59
446,59
449,58
450,59
451,46
452,58
453,60
454,59
455,8
458,9
459,26
461,73
463,41
464,7
466,25
468,28
469,58
470,59
471,58
472,74
473,42
474,58
475,59
476,26
